GeneID	Max_3_UTR
TYK2	300
TYMP	16
TYMS	579
TYMSOS	344
TYRO3	5312
TYSND1	2129
TYW1	984
TYW1B	984
TYW3	2562
TYW5	4153
U2AF1L4	191
U2AF2	647
U2SURP	4274
UACA	2501
UAP1	479
UAP1L1	1808
UBA1	198
UBA2	2029
UBA3	706
UBA5	1580
UBA52	2399
UBA6	6343
UBAC1	430
UBAC2	1167
UBALD1	748
UBALD2	792
UBAP1	990
UBAP2	810
UBAP2L	590
UBASH3B	4586
UBB	147
UBC	67
UBE2A	1167
UBE2B	1754
UBE2C	248
UBE2D1	1987
UBE2D2	1631
UBE2D3	3077
UBE2D4	3440
UBE2E1	1033
UBE2E2	2482
UBE2E3	538
UBE2F	1443
UBE2G1	3299
UBE2G2	2796
UBE2H	4203
UBE2I	2223
UBE2J1	3053
UBE2J2	1290
UBE2K	4355
UBE2L3	2364
UBE2L5	1302
UBE2L6	702
UBE2M	376
UBE2N	4354
UBE2NL	687
UBE2O	1486
UBE2Q1	1860
UBE2Q2	1613
UBE2QL1	5373
UBE2R2	3161
UBE2S	1690
UBE2T	177
UBE2V1	1643
UBE2V2	3879
UBE2W	7882
UBE2Z	1921
UBE3A	5408
UBE3B	1919
UBE3C	1614
UBE3D	631
UBE4A	2770
UBE4B	1281
UBFD1	3798
UBIAD1	4687
UBL3	2883
UBL4A	1821
UBL5	106
UBL7	112
UBLCP1	1102
UBN1	2268
UBN2	10399
UBOX5	2614
UBP1	1994
UBQLN1	1818
UBQLN2	1261
UBQLN4	1678
UBR1	2428
UBR2	2331
UBR3	2285
UBR4	320
UBR5	2027
UBR7	2179
UBTD1	682
UBTD2	2183
UBTF	2200
UBXN1	217
UBXN11	16
UBXN2A	5041
UBXN2B	3949
UBXN4	2168
UBXN6	491
UBXN7	9022
UBXN8	609
UCHL1	381
UCHL3	207
UCHL5	4141
UCK1	1376
UCK2	3794
UCKL1	146
UCN	120
UCP2	335
UEVLD	2867
UFC1	363
UFD1	828
UFL1	1771
UFM1	2935
UFSP1	121
UFSP2	853
UGCG	2369
UGDH	1387
UGGT1	5932
UGGT2	208
UGP2	334
UGT3A2	676
UGT8	1936
UHMK1	7214
UHRF1	1350
UHRF1BP1	5075
UHRF1BP1L	561
UHRF2	871
UIMC1	276
ULBP1	2346
ULBP2	509
ULBP3	2298
ULK1	1788
ULK2	5518
ULK3	1109
UMAD1	1681
UMPS	5187
UNC119	916
UNC119B	3607
UNC13B	1304
UNC45A	376
UNC50	225
UNC5B	3584
UNC5C	6728
UNC5CL	1476
UNC93B1	445
UNG	1022
UNK	1381
UNKL	3095
UPF1	1709
UPF2	1275
UPF3A	1029
UPF3B	855
UPK3BL1	499
UPK3BL2	497
UPP1	378
UPRT	1492
UQCC1	1368
UQCC2	887
UQCC3	1571
UQCR10	735
UQCR11	1046
UQCRB	8157
UQCRC1	125
UQCRC2	488
UQCRFS1	2227
UQCRH	190
UQCRHL	211
UQCRQ	1263
URB1	3899
URB2	902
URGCP	772
URI1	1542
URM1	4114
UROD	76
UROS	941
USB1	2428
USE1	15
USF1	668
USF2	564
USF3	6557
USO1	993
USP1	822
USP10	838
USP11	397
USP12	3126
USP13	5259
USP14	3344
USP15	12012
USP16	298
USP18	577
USP19	365
USP2	1619
USP20	1564
USP21	271
USP22	3434
USP24	2685
USP25	1595
USP27X	932
USP28	1364
USP3	3813
USP30	2094
USP31	6638
USP32	1926
USP33	1327
USP34	638
USP35	1418
USP36	2227
USP37	4678
USP38	3417
USP39	522
USP4	1148
USP40	2299
USP42	1009
USP43	695
USP44	1593
USP45	3847
USP46	6780
USP47	5866
USP48	1117
USP49	6636
USP5	553
USP53	3028
USP54	1090
USP6	2012
USP6NL	8494
USP7	1903
USP8	15332
USP9X	4054
USPL1	1405
UST	2873
UTP11	1191
UTP14A	153
UTP15	3285
UTP18	149
UTP20	494
UTP23	2839
UTP25	6117
UTP3	433
UTP4	96
UTP6	2454
UTRN	2036
UVRAG	2818
UVSSA	2087
UXS1	722
UXT	49
VAC14	488
VAMP1	2637
VAMP2	1707
VAMP3	1786
VAMP4	4342
VAMP5	248
VAMP7	1817
VAMP8	314
VANGL1	6844
VANGL2	3291
VAPA	5809
VAPB	6934
VARS1	74
VARS2	247
VASH1	3996
VASH2	3000
VASN	638
VASP	804
VAT1	1453
VAV1	253
VAV2	2167
VAV3	2169
VAX1	3688
VAX2	240
VBP1	998
VCAN	1868
VCL	3193
VCP	1050
VCPIP1	6013
VCPKMT	1061
VDAC1	899
VDAC2	458
VDAC3	474
VDR	3208
VEGFA	1939
VEGFB	908
VEGFC	387
VEZF1	2919
VEZT	3682
VGF	486
VGLL3	9050
VGLL4	2488
VHL	3879
VIM	321
VIPAS39	940
VIPR1	1291
VIRMA	1014
VKORC1	394
VKORC1L1	5257
VLDLR	6187
VMA21	4305
VMAC	1710
VMP1	2343
VN1R1	250
VOPP1	2246
VPS11	354
VPS13A	5530
VPS13B	1919
VPS13C	3617
VPS13D	3021
VPS16	157
VPS18	633
VPS25	529
VPS26A	3231
VPS26B	2197
VPS26C	2123
VPS28	285
VPS29	919
VPS33A	2681
VPS33B	558
VPS35	4339
VPS35L	686
VPS36	3227
VPS37A	3185
VPS37B	1785
VPS37C	1562
VPS37D	733
VPS39	2042
VPS41	3271
VPS45	532
VPS4A	2629
VPS4B	1782
VPS50	2686
VPS51	274
VPS52	568
VPS53	10459
VPS54	1279
VPS72	563
VPS8	588
VPS9D1	726
VRK1	400
VRK2	571
VRK3	512
VSIG10	3045
VSTM2B	384
VSTM4	5413
VTA1	6040
VTI1A	3454
VTI1B	4298
VWA1	3801
VWA2	3262
VWA5B2	290
VWA8	1361
VWCE	388
VWDE	297
WAC	3505
WAPL	2286
WARS1	1084
WARS2	2143
WASF1	702
WASF2	4094
WASF3	3102
WASHC1	331
WASHC2A	563
WASHC2C	563
WASHC3	267
WASHC4	2196
WASHC5	355
WASL	2575
WBP1	199
WBP11	2482
WBP1L	2927
WBP2	1034
WBP4	1091
WDCP	1775
WDFY1	3322
WDFY2	7939
WDFY3	3318
WDHD1	2540
WDPCP	2446
WDR1	1038
WDR11	810
WDR12	6596
WDR13	3836
WDR17	3235
WDR18	212
WDR19	323
WDR20	2421
WDR24	111
WDR25	261
WDR26	4691
WDR27	379
WDR3	7095
WDR31	3526
WDR33	5291
WDR34	82
WDR35	3291
WDR36	3618
WDR37	3027
WDR4	822
WDR41	2201
WDR43	1439
WDR44	972
WDR45	369
WDR45B	1356
WDR46	167
WDR47	1213
WDR48	1926
WDR5	1978
WDR53	1081
WDR54	97
WDR55	1313
WDR59	2846
WDR5B	2689
WDR6	664
WDR60	412
WDR61	195
WDR62	79
WDR63	139
WDR7	2597
WDR70	857
WDR73	1977
WDR74	46
WDR75	144
WDR76	2019
WDR77	1339
WDR78	1243
WDR81	913
WDR82	3055
WDR83	159
WDR83OS	285
WDR86	460
WDR88	224
WDR89	1739
WDR90	240
WDR91	2311
WDR92	1432
WDSUB1	233
WDTC1	2252
WDYHV1	824
WEE1	1382
WFDC2	161
WFS1	796
WHAMM	2571
WHRN	673
WIF1	722
WIPF1	2972
WIPF2	5910
WIPF3	2549
WIPI1	491
WIPI2	2907
WIZ	3097
WLS	867
WNK1	2659
WNK2	1345
WNK3	5500
WNK4	377
WNT10B	754
WNT11	739
WNT16	1758
WNT2B	9655
WNT3	2115
WNT3A	1805
WNT5A	4376
WNT5B	959
WNT7B	2489
WNT8B	927
WNT9A	2861
WRAP53	15
WRAP73	204
WRN	3034
WRNIP1	1669
WSB1	3556
WSB2	1504
WSCD1	3765
WT1	1281
WTAP	1047
WTIP	12034
WWC1	3285
WWC2	5046
WWC3	2976
WWOX	870
WWP1	1609
WWP2	1800
WWTR1	3575
XAB2	60
XBP1	985
XIAP	6797
XK	3667
XKR6	1907
XKR7	5929
XKR8	892
XPA	529
XPC	792
XPNPEP1	417
XPNPEP3	6379
XPO1	970
XPO4	6392
XPO5	1532
XPO6	561
XPO7	1496
XPOT	2993
XPR1	6212
XRCC1	79
XRCC2	3865
XRCC3	1180
XRCC4	544
XRCC5	1090
XRCC6	232
XRN1	4900
XRN2	486
XRRA1	3184
XXYLT1	1435
XYLB	2203
XYLT2	893
YAE1	2102
YAF2	4571
YAP1	3483
YARS1	741
YARS2	659
YBEY	1031
YBX1	1824
YBX2	380
YBX3	565
YDJC	671
YEATS2	2041
YEATS4	553
YES1	2835
YIF1A	56
YIF1B	1930
YIPF1	537
YIPF2	981
YIPF3	334
YIPF4	10967
YIPF5	2231
YIPF6	5285
YJEFN3	56
YJU2	391
YKT6	2011
YLPM1	1543
YME1L1	1865
YOD1	5170
YPEL1	3591
YPEL2	4538
YPEL3	395
YPEL4	893
YPEL5	1689
YRDC	979
YTHDC1	3711
YTHDC2	1802
YTHDF1	1277
YTHDF2	822
YTHDF3	3081
YWHAB	2093
YWHAE	1171
YWHAG	2777
YWHAH	810
YWHAQ	1318
YWHAZ	4169
YY1	5187
YY1AP1	1398
YY2	1131
ZADH2	6305
ZBED1	2220
ZBED3	5101
ZBED4	2901
ZBED5	157
ZBED6	609
ZBED6CL	1605
ZBED8	557
ZBED9	1375
ZBTB1	1794
ZBTB10	6736
ZBTB11	2276
ZBTB12	312
ZBTB14	1838
ZBTB16	6214
ZBTB17	99
ZBTB18	2107
ZBTB2	1405
ZBTB20	24504
ZBTB21	4063
ZBTB22	606
ZBTB24	3334
ZBTB25	8871
ZBTB26	3041
ZBTB3	1126
ZBTB33	2963
ZBTB34	4962
ZBTB37	29917
ZBTB38	3813
ZBTB39	3942
ZBTB4	2561
ZBTB40	4760
ZBTB41	5676
ZBTB42	2244
ZBTB43	4294
ZBTB44	7583
ZBTB45	523
ZBTB46	3259
ZBTB47	2981
ZBTB48	67
ZBTB49	466
ZBTB5	2414
ZBTB6	2741
ZBTB7A	4448
ZBTB7B	1839
ZBTB7C	2587
ZBTB8A	5643
ZBTB8B	11266
ZBTB8OS	1103
ZBTB9	1020
ZC2HC1A	2268
ZC2HC1C	2451
ZC3H10	5646
ZC3H11A	1728
ZC3H11B	1632
ZC3H12A	765
ZC3H12B	4677
ZC3H12C	6103
ZC3H13	2661
ZC3H14	15844
ZC3H15	626
ZC3H18	664
ZC3H3	396
ZC3H4	2165
ZC3H6	7570
ZC3H7A	719
ZC3H7B	2717
ZC3H8	4938
ZC3HAV1	4078
ZC3HAV1L	837
ZC3HC1	377
ZC4H2	1973
ZCCHC10	1858
ZCCHC12	514
ZCCHC14	4031
ZCCHC17	898
ZCCHC18	518
ZCCHC2	1999
ZCCHC24	4017
ZCCHC3	1520
ZCCHC4	1218
ZCCHC7	879
ZCCHC8	1896
ZCCHC9	634
ZCRB1	980
ZCWPW1	358
ZCWPW2	1669
ZDBF2	2832
ZDHHC1	513
ZDHHC11	975
ZDHHC11B	1927
ZDHHC12	405
ZDHHC13	459
ZDHHC14	5033
ZDHHC16	478
ZDHHC17	2715
ZDHHC18	3760
ZDHHC2	4543
ZDHHC20	4084
ZDHHC21	7894
ZDHHC22	2412
ZDHHC23	4742
ZDHHC24	3902
ZDHHC3	11427
ZDHHC4	562
ZDHHC5	1150
ZDHHC6	1179
ZDHHC7	2167
ZDHHC8	2606
ZDHHC9	3081
ZEB1	2549
ZEB2	5369
ZER1	1548
ZFAND1	1363
ZFAND2A	3385
ZFAND2B	344
ZFAND3	2233
ZFAND4	935
ZFAND5	4539
ZFAND6	764
ZFAT	693
ZFC3H1	826
ZFHX2	1104
ZFHX3	4276
ZFHX4	2715
ZFP1	2909
ZFP14	5770
ZFP28	2377
ZFP30	3974
ZFP36	707
ZFP36L1	1877
ZFP36L2	1916
ZFP41	2930
ZFP62	1180
ZFP64	867
ZFP69	283
ZFP69B	125
ZFP82	4110
ZFP90	4116
ZFP91	3843
ZFPL1	281
ZFPM1	2051
ZFPM2	1000
ZFR	1409
ZFX	6056
ZFYVE1	1436
ZFYVE16	6001
ZFYVE19	857
ZFYVE21	649
ZFYVE26	1913
ZFYVE27	1606
ZFYVE28	1127
ZFYVE9	464
ZGLP1	287
ZGPAT	222
ZGRF1	213
ZHX1	1870
ZHX2	1268
ZHX3	6735
ZIC2	1082
ZIC5	2412
ZIK1	2614
ZKSCAN1	7491
ZKSCAN2	3814
ZKSCAN3	2886
ZKSCAN4	3418
ZKSCAN5	2426
ZKSCAN7	782
ZKSCAN8	5454
ZMAT2	929
ZMAT3	7791
ZMAT5	268
ZMIZ1	3768
ZMIZ2	2256
ZMPSTE24	1510
ZMYM1	598
ZMYM2	5832
ZMYM3	1291
ZMYM4	2380
ZMYM5	994
ZMYM6	937
ZMYND11	2000
ZMYND15	128
ZMYND19	461
ZMYND8	1546
ZNF10	2494
ZNF100	3911
ZNF101	3205
ZNF106	4866
ZNF107	2925
ZNF112	879
ZNF12	2413
ZNF121	5602
ZNF124	2154
ZNF131	1190
ZNF132	508
ZNF133	179
ZNF134	3320
ZNF135	2586
ZNF136	1879
ZNF138	2229
ZNF14	879
ZNF140	1020
ZNF141	11005
ZNF142	5009
ZNF143	910
ZNF146	1453
ZNF148	6671
ZNF154	5359
ZNF155	851
ZNF16	379
ZNF160	1462
ZNF165	91
ZNF169	458
ZNF17	457
ZNF174	1267
ZNF175	4042
ZNF18	517
ZNF180	1954
ZNF181	3280
ZNF182	1315
ZNF184	560
ZNF185	2207
ZNF189	2712
ZNF19	1586
ZNF195	2638
ZNF2	2209
ZNF200	1566
ZNF202	2081
ZNF205	191
ZNF207	689
ZNF211	1864
ZNF212	1181
ZNF213	1456
ZNF214	2776
ZNF215	1515
ZNF217	2193
ZNF219	489
ZNF22	1282
ZNF221	243
ZNF222	78
ZNF223	721
ZNF224	1601
ZNF225	2086
ZNF226	395
ZNF227	437
ZNF229	2051
ZNF23	492
ZNF230	2459
ZNF232	89
ZNF233	2416
ZNF234	2193
ZNF235	869
ZNF236	2386
ZNF239	357
ZNF24	6832
ZNF248	3007
ZNF25	2553
ZNF250	4559
ZNF251	734
ZNF253	1926
ZNF254	1986
ZNF256	90
ZNF26	15620
ZNF260	3312
ZNF263	900
ZNF264	9864
ZNF266	848
ZNF267	875
ZNF268	12669
ZNF273	2538
ZNF274	418
ZNF275	5152
ZNF276	2677
ZNF277	1204
ZNF28	4164
ZNF280B	3342
ZNF280C	2269
ZNF280D	3081
ZNF281	2066
ZNF282	1957
ZNF283	3375
ZNF284	2352
ZNF285	4156
ZNF286A	3495
ZNF287	4901
ZNF292	4141
ZNF296	100
ZNF3	1171
ZNF30	333
ZNF300	1031
ZNF302	2222
ZNF304	2047
ZNF316	3667
ZNF317	1979
ZNF318	1087
ZNF319	1848
ZNF32	190
ZNF320	4537
ZNF322	2961
ZNF324	3281
ZNF324B	1253
ZNF326	7831
ZNF329	1627
ZNF330	706
ZNF331	2316
ZNF333	3511
ZNF334	1665
ZNF335	292
ZNF337	1836
ZNF33A	3526
ZNF33B	3503
ZNF34	1041
ZNF341	751
ZNF343	1339
ZNF345	1277
ZNF346	3385
ZNF35	843
ZNF350	513
ZNF354A	544
ZNF354B	724
ZNF354C	3879
ZNF358	75
ZNF362	1672
ZNF367	2293
ZNF37A	8147
ZNF382	6563
ZNF383	5075
ZNF384	1236
ZNF385A	1119
ZNF385B	1265
ZNF385C	1320
ZNF391	2459
ZNF394	1358
ZNF395	3128
ZNF396	2519
ZNF397	3496
ZNF398	3224
ZNF404	189
ZNF407	1203
ZNF408	48
ZNF41	2251
ZNF410	1018
ZNF414	1012
ZNF416	552
ZNF417	2775
ZNF418	747
ZNF419	2007
ZNF420	1307
ZNF423	3749
ZNF425	825
ZNF426	6381
ZNF428	392
ZNF429	2588
ZNF43	2660
ZNF430	2025
ZNF431	12018
ZNF432	2341
ZNF436	2520
ZNF438	324
ZNF44	596
ZNF440	2247
ZNF443	449
ZNF444	691
ZNF445	14868
ZNF446	503
ZNF449	2336
ZNF45	762
ZNF451	7617
ZNF460	1838
ZNF461	2034
ZNF462	2603
ZNF467	531
ZNF468	4017
ZNF470	4310
ZNF471	4259
ZNF473	1714
ZNF48	1000
ZNF480	3068
ZNF483	12246
ZNF484	2045
ZNF485	534
ZNF486	2385
ZNF488	2310
ZNF490	4383
ZNF492	2405
ZNF493	2591
ZNF496	3103
ZNF497	1781
ZNF500	4136
ZNF501	1845
ZNF502	1378
ZNF503	918
ZNF506	1840
ZNF507	4583
ZNF510	4228
ZNF511	294
ZNF512	1755
ZNF512B	3183
ZNF513	313
ZNF514	4281
ZNF516	4815
ZNF517	748
ZNF518A	2986
ZNF518B	3223
ZNF519	4975
ZNF521	787
ZNF524	230
ZNF525	4568
ZNF526	1784
ZNF527	3186
ZNF528	1661
ZNF529	3252
ZNF530	2772
ZNF532	2013
ZNF534	3052
ZNF536	2829
ZNF540	914
ZNF543	1504
ZNF544	3788
ZNF546	5256
ZNF547	1371
ZNF548	3102
ZNF549	1948
ZNF550	1405
ZNF551	2359
ZNF552	957
ZNF554	1882
ZNF555	6518
ZNF557	4222
ZNF558	5110
ZNF559	2829
ZNF561	2869
ZNF562	11141
ZNF564	1072
ZNF565	405
ZNF566	3857
ZNF567	667
ZNF568	1645
ZNF569	1438
ZNF57	186
ZNF570	3418
ZNF571	344
ZNF572	1529
ZNF573	189
ZNF574	269
ZNF576	1898
ZNF577	5483
ZNF579	1176
ZNF580	442
ZNF581	457
ZNF582	1111
ZNF583	2995
ZNF584	1466
ZNF585A	6047
ZNF585B	3647
ZNF586	1268
ZNF587	4974
ZNF587B	1895
ZNF589	2202
ZNF592	4051
ZNF593	156
ZNF594	2297
ZNF595	759
ZNF597	4009
ZNF598	577
ZNF599	960
ZNF605	7066
ZNF606	1252
ZNF607	1676
ZNF608	982
ZNF609	4375
ZNF610	1010
ZNF611	2123
ZNF613	883
ZNF614	2515
ZNF615	1547
ZNF616	1726
ZNF618	6427
ZNF619	2811
ZNF620	1858
ZNF621	6691
ZNF622	137
ZNF623	2246
ZNF624	1553
ZNF625	402
ZNF627	1271
ZNF628	113
ZNF629	3261
ZNF638	253
ZNF639	4160
ZNF641	5792
ZNF644	1497
ZNF646	1103
ZNF649	1382
ZNF652	9206
ZNF653	252
ZNF654	3007
ZNF655	2871
ZNF658	682
ZNF66	2672
ZNF664	2496
ZNF667	1837
ZNF668	224
ZNF669	411
ZNF670	2811
ZNF671	729
ZNF672	883
ZNF674	2117
ZNF675	424
ZNF678	6632
ZNF680	1742
ZNF681	4416
ZNF682	1586
ZNF684	705
ZNF687	962
ZNF688	214
ZNF689	1705
ZNF691	661
ZNF692	201
ZNF695	1643
ZNF696	3149
ZNF697	3327
ZNF699	4334
ZNF7	1329
ZNF70	5117
ZNF701	3716
ZNF703	1344
ZNF704	12914
ZNF706	2201
ZNF707	854
ZNF708	2113
ZNF709	2811
ZNF71	1728
ZNF710	2361
ZNF711	1528
ZNF713	2218
ZNF714	6747
ZNF717	1009
ZNF718	2039
ZNF720	2188
ZNF721	1704
ZNF724	785
ZNF726	2217
ZNF736	7486
ZNF737	6599
ZNF738	4907
ZNF74	2798
ZNF740	7551
ZNF746	1687
ZNF747	2691
ZNF749	1615
ZNF75A	1380
ZNF75D	1349
ZNF76	736
ZNF761	1512
ZNF764	1429
ZNF765	2881
ZNF766	4847
ZNF768	511
ZNF77	270
ZNF770	3017
ZNF771	1041
ZNF772	3687
ZNF773	5337
ZNF774	1563
ZNF775	534
ZNF776	3460
ZNF777	412
ZNF778	8508
ZNF780A	3497
ZNF780B	6096
ZNF782	1651
ZNF783	2643
ZNF784	1009
ZNF785	1888
ZNF786	781
ZNF787	1186
ZNF789	2496
ZNF79	174
ZNF790	1003
ZNF791	4560
ZNF792	1601
ZNF793	5453
ZNF799	451
ZNF8	7254
ZNF800	1770
ZNF805	8024
ZNF808	707
ZNF81	5623
ZNF813	4168
ZNF814	3440
ZNF816	428
ZNF821	989
ZNF823	435
ZNF827	3971
ZNF829	3367
ZNF83	648
ZNF830	1091
ZNF836	764
ZNF837	113
ZNF839	994
ZNF84	4371
ZNF841	1246
ZNF845	3317
ZNF846	48
ZNF85	1140
ZNF850	4288
ZNF852	444
ZNF853	1318
ZNF862	3194
ZNF865	1742
ZNF875	680
ZNF879	1409
ZNF880	478
ZNF888	271
ZNF891	314
ZNF91	1706
ZNF92	1260
ZNF93	756
ZNFX1	1365
ZNHIT1	231
ZNHIT2	38
ZNHIT3	1545
ZNHIT6	4640
ZNRD1	209
ZNRD2	153
ZNRF1	3261
ZNRF2	1654
ZNRF3	3865
ZP3	12
ZPR1	5123
ZRANB1	3196
ZRANB2	1846
ZRANB3	3372
ZRSR2	16
ZSCAN12	5715
ZSCAN16	648
ZSCAN18	842
ZSCAN2	1675
ZSCAN20	1030
ZSCAN21	423
ZSCAN22	3462
ZSCAN23	1809
ZSCAN25	3391
ZSCAN26	1126
ZSCAN29	2900
ZSCAN30	2391
ZSCAN31	1427
ZSCAN32	770
ZSCAN5A	1904
ZSCAN9	307
ZSWIM1	1215
ZSWIM3	471
ZSWIM4	1164
ZSWIM5	2054
ZSWIM6	1854
ZSWIM7	1485
ZSWIM8	278
ZSWIM9	792
ZUP1	213
ZW10	506
ZWILCH	1779
ZWINT	979
ZXDA	2590
ZXDB	3016
ZXDC	2627
ZYG11A	2037
ZYG11B	5706
ZYX	428
ZZEF1	2444
ZZZ3	3223
(leeg)	
Eindtotaal	32869
