GeneID	Riboseq_control_1	Riboseq_control_2	Riboseq_sample_1	Riboseq_sample_2	RNAseq_control_1	RNAseq_control_2	RNAseq_control_3	RNAseq_sample_1	RNAseq_sample_2	RNAseq_sample_3
SAAL1	24	8	0	14	371	377	314	308	303	164
SAC3D1	14	24	22	32	217	237	295	288	397	160
SACM1L	0	10	28	20	616	526	621	502	380	330
SACS	34	24	2	58	1896	1769	1167	1075	921	685
SACS-AS1	0	0	0	0	0	2	0	2	2	2
SAE1	230	172	349	381	4083	3916	3470	4994	5988	1591
SAFB	128	227	249	345	3732	3334	2687	5202	5107	1544
SAFB2	16	78	74	138	2139	1915	1514	2899	2929	812
SAG	0	0	2	0	0	0	0	0	1	0
SAGE1	0	0	0	0	0	2	2	0	0	0
SAGE2P	0	0	0	0	0	0	0	0	0	0
SALL1	22	48	42	6	445	456	355	686	604	343
SALL2	24	70	44	108	629	581	600	800	898	384
SALL3	2	20	14	18	142	169	134	196	246	108
SALL4	0	0	0	0	82	86	16	91	82	19
SALRNA1	0	0	0	0	4	10	8	7	8	1
SALRNA2	0	0	0	0	0	4	2	2	6	2
SALRNA3	0	0	0	0	0	0	0	0	0	0
SAMD1	3	60	18	68	550	573	568	722	1027	322
SAMD10	0	1	4	0	63	51	44	68	88	28
SAMD11	12	28	42	92	439	529	609	645	698	358
SAMD12	2	14	0	16	402	341	253	332	304	177
SAMD12-AS1	0	0	0	0	7	2	3	0	2	1
SAMD13	0	16	0	0	36	22	27	21	19	17
SAMD14	0	0	0	0	30	27	25	48	67	14
SAMD15	0	0	0	0	43	32	34	41	37	13
SAMD3	0	0	0	0	1	2	3	5	0	0
SAMD4A	3	10	1	0	687	682	524	979	1004	456
SAMD4B	52	56	118	120	1843	1608	1528	2610	2722	923
SAMD5	0	2	12	0	434	527	326	327	340	309
SAMD7	0	0	0	0	0	6	0	0	0	0
SAMD8	16	0	18	30	1012	1165	822	710	546	362
SAMD9	6	2	6	0	272	233	178	123	111	103
SAMD9L	0	0	0	0	8	2	14	0	4	4
SAMHD1	12	0	0	6	570	527	627	429	415	245
SAMM50	48	68	56	204	577	630	656	813	839	442
SAMMSON	0	0	0	0	0	0	0	0	0	0
SAMSN1	0	0	0	0	4	0	0	0	0	0
SAMSN1-AS1	0	0	0	0	0	0	0	0	0	0
SAP130	18	36	102	37	366	391	380	498	501	266
SAP18	92	90	114	122	1690	1616	1455	2386	2180	682
SAP25	0	0	0	0	12	26	22	59	65	18
SAP30	28	4	44	22	150	162	206	278	262	91
SAP30BP	68	50	22	78	1269	1056	1024	1579	1582	582
SAP30L	19	4	8	34	444	513	625	586	594	376
SAP30L-AS1	0	0	0	0	21	14	11	27	17	10
SAPCD1	0	0	0	0	0	0	0	0	0	0
SAPCD1-AS1	0	0	0	0	1	0	1	1	2	0
SAPCD2	8	4	0	4	707	741	930	987	1029	443
SAR1A	16	16	28	82	1476	1571	1517	1528	1365	1012
SAR1B	51	46	38	69	978	932	673	855	715	546
SARAF	38	52	30	40	1216	1175	1123	1264	1103	818
SARDH	0	0	0	0	13	3	9	7	5	5
SARM1	2	0	0	0	182	163	139	226	170	74
SARNP	22	4	10	70	318	271	202	293	274	194
SARS1	86	112	222	437	3124	2759	2118	4545	4454	1224
SARS2	0	56	48	118	521	533	535	781	914	340
SART1	22	30	64	200	652	604	592	1706	2005	478
SART3	52	72	84	276	1427	1425	1252	2456	2619	972
SASH1	41	69	13	74	494	519	494	430	460	250
SASH3	0	0	0	0	8	7	0	7	1	0
SASS6	10	12	26	18	733	717	520	460	418	340
SAT1	131	48	199	386	11139	10013	3247	14439	13257	3979
SAT2	12	10	16	102	839	840	804	848	986	417
SATB1	34	83	58	46	660	717	675	720	770	432
SATB1-AS1	0	0	0	0	9	16	5	10	10	5
SATB2	6	24	22	44	809	743	690	780	658	415
SATB2-AS1	0	0	0	0	0	2	2	0	0	0
SATL1	0	0	0	0	14	15	14	20	16	3
SAV1	0	6	28	34	584	561	646	954	945	426
SAXO1	0	0	0	0	1	4	0	1	0	2
SAXO2	8	0	12	6	127	104	65	143	131	33
SAYSD1	6	24	0	38	347	378	358	339	309	228
SBDS	44	26	49	86	1128	1076	931	1348	1203	686
SBDSP1	6	8	44	54	609	540	345	886	688	365
SBF1	114	88	136	224	2198	2231	2074	3500	3768	1211
SBF1P1	0	6	8	4	575	579	537	997	1236	353
SBF2	8	4	10	4	361	281	295	281	262	209
SBF2-AS1	6	0	0	34	87	87	31	81	95	45
SBK1	4	12	0	0	203	131	181	225	279	146
SBK2	0	0	0	0	0	2	0	0	0	2
SBK3	0	0	0	0	0	11	5	2	4	1
SBNO1	36	32	30	96	1587	1516	1204	1390	1164	624
SBNO1-AS1	0	0	0	12	132	101	87	135	125	47
SBNO2	20	10	60	42	352	347	369	621	745	252
SBSN	16	0	0	0	211	158	82	252	261	21
SBSPON	0	0	0	0	22	87	26	22	20	28
SC5D	30	22	82	74	1704	1608	1383	2049	1950	1004
SCAANT1	0	0	0	0	3	3	0	2	0	0
SCAF1	161	54	162	233	1409	1391	1620	2882	3208	903
SCAF11	42	42	85	96	1582	1472	1341	1287	1258	819
SCAF4	130	80	132	156	1635	1299	1084	1810	2030	645
SCAF8	56	52	50	94	1303	1148	1019	1140	990	671
SCAI	4	0	2	0	541	484	317	381	298	229
SCAMP1	32	36	16	78	1183	1083	910	902	843	629
SCAMP1-AS1	6	0	12	2	73	92	92	129	143	68
SCAMP2	72	0	38	94	763	796	875	1014	1182	601
SCAMP3	80	44	90	36	509	560	715	734	989	289
SCAMP4	2	7	10	28	420	385	540	646	780	213
SCAMP5	2	0	0	0	169	187	162	116	128	39
SCAND1	0	40	72	22	270	277	419	734	891	306
SCAND2P	4	0	0	10	473	384	359	459	436	168
SCAP	36	14	52	96	792	831	712	1299	1400	475
SCAPER	20	8	8	28	485	439	302	483	393	242
SCARA3	1	0	0	30	123	162	207	170	230	103
SCARA5	0	0	0	0	27	37	7	37	27	9
SCARB1	74	44	10	64	981	1178	819	1155	1599	495
SCARB2	30	2	30	34	1530	1385	1447	808	684	491
SCARF1	0	0	0	0	7	14	4	16	12	5
SCARF2	0	18	16	16	244	239	261	267	276	97
SCARNA1	6	4	0	0	0	2	5	0	1	0
SCARNA10	0	6	23	0	19	3	6	10	8	2
SCARNA11	230	259	233	187	2	0	0	0	2	1
SCARNA12	138	112	68	117	84	90	66	197	167	37
SCARNA13	0	0	0	0	0	0	0	0	0	0
SCARNA14	12	31	18	33	1	1	5	0	2	1
SCARNA15	0	0	0	0	0	0	0	0	0	0
SCARNA16	248	100	101	172	3	8	6	10	7	2
SCARNA17	4	0	8	10	478	489	327	656	698	127
SCARNA18	26	28	16	224	6	0	0	0	0	0
SCARNA18B	0	0	0	14	4	0	0	0	2	1
SCARNA2	482	644	510	840	28	29	31	82	81	5
SCARNA20	22	0	30	12	13	12	2	5	2	0
SCARNA21	10	8	4	0	8	19	3	2	6	3
SCARNA21B	0	6	0	12	0	0	0	1	0	0
SCARNA22	36	40	42	118	22	38	24	29	20	10
SCARNA23	0	7	0	0	1	4	3	3	2	3
SCARNA26A	0	0	0	0	0	0	0	0	0	0
SCARNA26B	8	6	0	2	0	1	1	1	0	0
SCARNA27	166	48	83	135	13	20	14	18	13	10
SCARNA28	0	0	0	0	4	11	1	3	15	0
SCARNA3	0	0	0	0	1	0	0	0	0	0
SCARNA4	30	4	0	8	8	10	3	7	4	1
SCARNA5	14	0	0	0	4	0	6	1	7	3
SCARNA6	38	24	24	30	1	2	1	2	3	1
SCARNA7	42	98	58	90	94	94	33	68	118	12
SCARNA8	94	12	67	22	5	9	6	2	4	7
SCARNA9	17	16	0	0	383	602	364	356	439	117
SCARNA9L	41	14	16	6	82	107	44	61	78	29
SCART1	0	0	0	0	30	30	21	26	33	10
SCAT1	0	0	0	0	6	2	0	8	1	0
SCAT2	0	0	0	0	51	30	25	32	35	24
SCAT8	0	0	0	0	4	0	4	3	2	4
SCCPDH	0	0	12	0	212	186	195	205	152	120
SCD	122	116	264	361	8765	9088	7535	9672	10567	5408
SCD5	52	18	26	64	538	520	563	458	461	360
SCEL	0	0	0	0	0	0	0	0	0	1
SCEL-AS1	0	0	0	0	0	0	0	0	0	0
SCFD1	24	4	32	14	246	270	219	191	195	153
SCFD2	0	26	0	23	127	141	147	217	203	85
SCG2	0	0	0	0	6	2	10	5	12	2
SCG3	0	0	0	0	12	8	3	7	3	2
SCG5	0	0	0	0	13	8	8	12	15	0
SCGB1A1	0	0	0	0	0	0	0	0	2	0
SCGB1B2P	6	0	0	0	86	111	87	149	116	49
SCGB1C1	0	0	0	0	0	0	0	0	0	0
SCGB1C2	0	0	0	0	0	0	0	0	0	0
SCGB1D1	0	0	0	0	0	0	0	0	0	0
SCGB1D2	0	0	0	0	1	4	4	0	5	0
SCGB1D4	0	0	0	0	0	0	0	0	0	0
SCGB2A1	0	0	0	0	2	0	0	0	0	0
SCGB2A2	0	0	0	0	0	0	0	0	0	0
SCGB2B2	0	0	0	0	17	21	10	45	38	7
SCGB2B3P	0	0	0	0	0	6	1	1	4	0
SCGB3A1	0	0	0	0	0	0	0	0	0	0
SCGB3A2	0	0	0	0	0	0	0	0	0	0
SCGN	0	0	0	0	0	0	0	0	0	0
SCHIP1	0	0	0	0	0	4	0	2	0	0
SCHLAP1	0	0	0	0	0	0	1	2	0	0
SCIMP	0	0	0	0	4	14	5	13	12	1
SCIN	12	42	40	18	800	834	591	847	813	630
SCLT1	12	2	8	42	195	189	112	180	204	92
SCLY	4	0	2	12	45	53	58	106	100	32
SCMH1	6	10	9	0	594	516	594	786	680	297
SCML1	6	16	32	92	1682	1746	1261	1565	1414	1378
SCML2	20	2	44	56	651	587	708	702	593	510
SCML4	0	0	0	0	0	2	0	2	2	0
SCN10A	0	0	0	0	0	0	0	0	0	0
SCN11A	0	0	2	0	8	17	2	23	18	6
SCN1A	0	0	0	0	0	0	0	0	0	1
SCN1A-AS1	0	0	0	0	6	7	2	3	2	3
SCN1B	0	1	0	0	133	126	109	120	172	94
SCN2A	0	2	0	0	17	32	20	16	18	13
SCN2B	0	0	0	0	0	4	2	1	0	0
SCN3A	0	2	0	0	19	22	5	13	8	3
SCN3B	10	0	0	0	57	95	23	76	45	10
SCN4A	0	0	0	0	2	0	0	0	2	0
SCN4B	0	8	0	0	38	68	28	30	38	13
SCN5A	10	14	0	0	82	88	51	88	77	29
SCN7A	0	0	0	0	0	0	0	2	0	0
SCN8A	0	0	0	0	308	286	164	249	187	87
SCN9A	0	18	14	4	366	276	299	253	232	219
SCNM1	0	4	0	6	176	195	135	341	315	82
SCNN1A	0	0	0	0	18	11	3	10	9	1
SCNN1B	0	0	0	0	9	6	3	1	2	0
SCNN1D	0	0	0	0	135	127	102	253	254	88
SCNN1G	0	0	0	0	0	0	0	2	0	2
SCO1	16	8	4	91	1968	1833	1479	2112	2146	1188
SCO2	14	18	0	18	10	11	25	47	37	27
SCOC	32	4	16	22	585	633	593	320	263	411
SCOC-AS1	4	0	40	0	11	8	14	37	30	24
SCP2	60	50	8	134	1212	1208	1241	1089	1133	664
SCP2D1	0	0	0	0	0	0	0	0	0	0
SCP2D1-AS1	0	0	0	0	0	0	0	0	0	0
SCPEP1	8	6	50	28	358	385	395	498	389	159
SCRG1	0	0	0	0	5	0	0	2	2	0
SCRIB	88	138	194	216	1608	1433	1580	3242	3655	1140
SCRN1	26	46	28	65	2967	2861	2456	3834	3559	1924
SCRN2	18	14	0	26	510	423	345	725	800	257
SCRN3	2	0	10	28	345	360	355	348	309	223
SCRT1	0	0	0	0	15	12	8	23	22	6
SCRT2	0	0	0	0	2	2	0	0	2	0
SCT	6	8	69	115	13	8	2	35	24	4
SCTR	0	0	0	0	2	2	0	1	2	0
SCUBE1	1	2	0	0	7	26	7	7	9	7
SCUBE2	1	0	0	0	40	44	54	21	36	18
SCUBE3	0	6	0	0	160	124	120	79	75	44
SCX	1	0	0	0	30	31	13	50	53	12
SCYL1	39	40	24	40	389	353	356	530	499	212
SCYL2	36	4	6	50	903	897	593	589	537	427
SCYL3	6	12	0	0	213	205	127	192	137	76
SDAD1	28	0	52	12	316	330	279	377	401	165
SDAD1P1	0	0	6	4	157	174	187	196	182	89
SDC1	6	25	130	42	788	887	830	1471	2091	599
SDC2	28	51	48	28	552	668	711	351	381	263
SDC3	0	8	2	1	493	495	443	676	609	312
SDC4	0	40	18	24	344	324	270	477	491	243
SDC4P	0	0	0	0	0	0	0	0	0	0
SDCBP	35	32	12	61	575	593	567	445	347	340
SDCBP2	0	0	0	0	3	0	0	3	5	0
SDCBP2-AS1	2	0	22	0	122	107	61	101	107	36
SDCCAG8	14	4	34	38	263	248	155	293	265	121
SDE2	46	24	42	122	2527	2326	2173	3137	2911	1157
SDF2	30	22	22	56	742	632	701	883	1030	387
SDF2L1	16	12	64	150	335	287	469	761	925	229
SDF4	90	58	98	225	1254	1201	1219	2243	2608	775
SDHA	101	158	182	266	2699	2617	2568	4001	3991	1642
SDHAF1	40	8	82	30	725	718	787	1122	1144	542
SDHAF2	18	22	2	12	233	207	276	374	389	223
SDHAF3	10	4	10	8	385	282	347	433	417	270
SDHAF4	0	0	14	16	320	352	280	317	398	154
SDHAP1	0	16	30	18	161	117	88	148	145	41
SDHAP2	26	13	54	125	318	301	180	347	357	100
SDHAP3	20	12	60	44	433	411	317	556	449	256
SDHB	10	30	116	154	587	641	447	973	1029	415
SDHC	16	14	100	286	3348	3618	2702	3808	3711	1541
SDHD	0	0	18	8	309	299	278	286	282	295
SDK1	16	18	2	8	456	449	363	566	624	278
SDK2	78	14	51	26	461	457	226	647	727	298
SDR16C5	0	0	0	0	12	14	7	10	12	2
SDR16C6P	0	0	0	0	0	0	0	0	0	0
SDR39U1	0	22	18	28	121	156	117	189	220	71
SDR42E1	0	0	12	0	143	150	169	184	114	88
SDR42E2	0	0	0	0	1	1	0	3	2	0
SDR9C7	0	0	0	0	6	10	10	6	10	0
SDS	0	0	0	0	5	4	0	8	9	4
SDSL	24	14	36	0	80	107	83	189	159	59
SEBOX	0	0	0	0	1	3	4	8	2	0
SEC11A	76	30	92	110	2355	2126	1879	2672	2652	1223
SEC11C	94	50	120	114	716	699	610	861	804	395
SEC13	2	14	75	358	696	750	605	1113	1355	522
SEC14L1	36	18	78	58	2115	2090	2246	2268	2632	924
SEC14L1P1	0	2	0	4	348	319	311	384	333	183
SEC14L2	0	6	0	0	166	163	98	142	146	56
SEC14L3	0	0	0	0	2	1	2	7	0	0
SEC14L4	0	0	0	0	4	0	2	2	0	0
SEC14L5	0	0	0	0	12	10	10	22	14	5
SEC14L6	0	1	0	0	9	4	14	4	14	3
SEC16A	76	70	170	196	1456	1526	1585	2218	2356	942
SEC16B	0	0	0	0	0	0	0	0	0	0
SEC1P	0	0	0	1	16	7	4	3	3	2
SEC22A	0	0	0	0	127	195	205	196	157	123
SEC22B	4	34	96	50	1212	1098	1102	1228	1153	753
SEC22B2P	0	0	0	0	0	0	0	0	0	0
SEC22B3P	0	0	0	0	0	0	0	0	0	0
SEC22C	0	0	0	2	664	614	683	797	756	489
SEC23A	26	24	10	72	956	847	1184	516	495	431
SEC23A-AS1	0	0	0	0	6	9	3	3	8	3
SEC23B	26	56	28	30	686	622	599	952	982	456
SEC23IP	36	36	10	76	968	911	892	1041	873	721
SEC24A	42	12	16	46	595	487	450	476	417	320
SEC24B	32	6	4	12	440	365	319	321	395	232
SEC24B-AS1	0	0	0	0	5	7	4	6	5	4
SEC24C	24	8	46	72	1296	1169	1287	1623	1600	640
SEC24D	0	0	12	14	180	157	149	172	145	84
SEC31A	73	44	30	66	675	767	692	732	804	343
SEC31B	2	0	18	0	376	382	191	384	450	158
SEC61A1	56	34	178	101	2663	2744	2641	3143	3506	1361
SEC61A2	0	0	14	0	516	498	350	427	432	198
SEC61B	18	4	12	10	510	451	657	461	483	256
SEC61G	39	27	12	14	1808	1546	1237	1847	1739	474
SEC62	38	50	86	108	2796	2456	1969	2347	2183	1209
SEC63	134	114	182	193	3214	2969	2167	3038	2891	1331
SECISBP2	2	4	52	2	918	879	701	861	786	386
SECISBP2L	14	2	10	27	702	732	692	486	431	350
SECTM1	0	0	0	0	2	10	12	10	8	17
SEH1L	37	0	46	48	1324	1168	1158	1285	1245	773
SEL1L	36	37	14	122	1672	1611	1191	1393	1044	896
SEL1L2	0	0	0	0	1	0	1	0	0	0
SEL1L3	10	2	24	40	544	473	371	580	552	297
SELE	0	0	0	0	0	0	2	0	2	0
SELENBP1	8	0	0	0	245	301	209	242	299	86
SELENOF	108	44	86	180	2425	2340	2219	3157	3171	1399
SELENOH	8	36	62	69	703	578	725	1013	1040	412
SELENOI	32	2	14	0	1844	1712	1585	930	864	547
SELENOK	6	4	44	64	285	340	254	228	236	190
SELENOKP3	0	0	0	0	0	4	0	0	2	0
SELENOM	0	0	0	0	37	44	61	42	61	15
SELENON	18	80	102	62	1227	1429	1302	1849	2272	1018
SELENOO	20	58	37	88	666	631	621	1109	1241	347
SELENOP	0	0	0	14	386	320	398	391	339	198
SELENOS	92	62	52	148	660	745	686	779	945	458
SELENOT	0	4	0	12	399	535	560	328	354	272
SELENOV	0	0	0	0	36	39	13	19	22	16
SELENOW	52	36	50	44	282	291	317	284	255	150
SELL	0	0	0	0	2	3	9	9	3	0
SELP	0	0	0	0	1	0	0	0	0	0
SELPLG	0	0	0	0	18	10	1	10	19	6
SEM1	68	145	102	304	2363	2420	2296	3072	3363	1185
SEMA3A	14	3	24	22	339	346	247	290	245	195
SEMA3B	0	0	0	0	41	63	26	100	95	17
SEMA3B-AS1	0	0	0	0	2	9	2	6	9	7
SEMA3C	28	10	0	0	306	318	359	291	281	304
SEMA3D	0	2	4	0	265	224	201	211	179	181
SEMA3E	8	0	4	30	292	335	212	245	211	131
SEMA3F	0	0	28	0	76	88	81	53	86	27
SEMA3F-AS1	0	0	0	0	66	45	31	27	46	8
SEMA3G	0	0	0	1	75	45	58	39	51	19
SEMA4A	0	4	0	0	3	8	6	13	19	11
SEMA4B	20	18	28	22	283	337	276	372	497	141
SEMA4C	6	30	16	70	561	671	501	768	827	283
SEMA4D	22	32	0	0	383	353	326	480	513	184
SEMA4F	1	14	28	0	399	378	417	373	378	195
SEMA4G	0	0	0	7	216	217	184	303	307	118
SEMA5A	0	0	4	0	53	72	46	50	37	64
SEMA5A-AS1	0	0	0	0	0	0	0	0	2	0
SEMA5B	0	4	0	0	100	140	42	75	105	41
SEMA6A	28	36	32	0	508	649	468	559	552	362
SEMA6A-AS1	0	0	0	0	14	1	4	9	7	3
SEMA6A-AS2	0	0	0	0	2	0	0	0	1	0
SEMA6B	0	4	12	1	324	363	314	394	498	170
SEMA6C	0	0	33	0	172	151	120	264	289	92
SEMA6D	4	6	0	14	153	169	133	126	131	93
SEMA7A	0	1	0	0	75	119	69	114	171	16
SEMG1	0	0	0	0	0	0	0	0	0	0
SEMG2	0	0	0	0	0	0	0	0	0	0
SENCR	0	0	0	0	4	1	7	2	5	2
SENP1	20	8	34	22	526	423	495	628	569	372
SENP2	14	20	0	10	769	779	768	814	663	430
SENP3	0	0	0	0	109	78	94	126	181	75
SENP3-EIF4A1	0	0	0	0	33	22	13	50	60	15
SENP5	14	8	8	0	1138	1193	845	1140	1101	481
SENP6	80	44	64	168	1302	1204	1101	1254	1064	814
SENP7	0	0	0	16	204	173	110	133	82	122
SENP8	0	0	0	0	40	96	56	81	96	60
SEPHS1	10	6	44	56	975	953	1175	969	930	509
SEPHS2	46	52	36	34	2377	2265	2901	3076	2935	1403
SEPSECS	0	0	2	10	236	262	120	194	211	99
SEPSECS-AS1	0	0	0	0	6	7	4	7	4	1
SEPT5-GP1BB	0	0	0	0	33	25	13	35	32	13
SEPTIN1	12	8	0	18	29	66	51	71	83	20
SEPTIN10	8	5	15	0	493	420	407	219	217	158
SEPTIN11	22	10	46	44	1182	1142	1353	704	600	484
SEPTIN12	0	0	0	0	0	2	3	3	8	2
SEPTIN14	0	0	0	0	0	0	0	1	1	0
SEPTIN2	80	58	182	252	5984	5696	6915	6459	5546	4728
SEPTIN3	16	8	0	18	296	301	272	276	338	122
SEPTIN4	4	2	0	0	74	78	49	41	34	12
SEPTIN4-AS1	0	0	0	0	0	0	0	0	0	0
SEPTIN5	0	0	0	0	3	0	3	4	2	2
SEPTIN6	0	20	16	32	969	780	679	763	614	336
SEPTIN7	28	12	56	60	878	969	941	672	642	528
SEPTIN7-AS1	0	0	6	4	13	8	5	18	7	8
SEPTIN7P2	0	0	4	9	198	195	140	210	189	70
SEPTIN7P9	0	0	0	0	4	2	3	6	10	1
SEPTIN8	18	28	36	62	3091	2854	2323	3247	3178	1627
SEPTIN9	46	75	116	198	1563	1514	1388	2247	2637	935
SEPTIN9-DT	0	0	0	0	0	2	0	0	0	0
SERAC1	0	2	0	0	300	297	208	229	169	127
SERBP1	180	197	351	830	11788	12199	11530	14095	15215	7164
SERF1A	0	0	0	0	0	0	0	0	0	0
SERF1B	0	0	0	0	0	0	0	0	0	0
SERF2	14	2	0	14	1171	1189	1563	2545	2545	1125
SERF2-C15ORF63	0	0	0	0	0	0	0	0	0	0
SERGEF	28	3	0	0	186	207	138	213	271	111
SERHL	0	2	2	0	85	114	41	114	110	45
SERHL2	0	8	0	0	262	239	103	318	345	142
SERINC1	62	60	106	180	3194	2700	2397	2613	2234	1725
SERINC2	8	0	62	20	188	221	181	290	373	84
SERINC3	59	2	52	14	1539	1677	1315	1330	1518	713
SERINC4	0	0	0	0	146	137	39	120	111	38
SERINC5	26	4	0	6	422	496	393	511	583	302
SERP1	88	96	54	84	1131	1333	1344	1565	1733	848
SERP2	1	24	18	2	40	53	61	49	52	22
SERPINA1	0	0	0	0	0	0	0	1	0	0
SERPINA10	0	0	0	0	22	40	11	21	14	6
SERPINA11	0	0	0	0	0	0	0	0	0	0
SERPINA12	0	0	0	0	0	0	0	0	0	0
SERPINA13P	0	0	0	0	0	0	0	0	0	0
SERPINA2	0	0	0	0	0	0	0	0	0	0
SERPINA3	0	0	0	0	0	4	0	0	1	0
SERPINA4	0	0	0	0	0	0	0	0	0	0
SERPINA5	0	0	0	0	0	0	4	0	0	0
SERPINA6	0	0	0	0	0	2	0	0	2	0
SERPINA7	0	0	0	0	0	0	0	0	0	0
SERPINA9	0	0	0	0	0	0	0	0	0	0
SERPINB1	10	10	0	106	185	251	210	212	178	125
SERPINB10	0	0	0	0	0	0	0	0	0	0
SERPINB11	0	0	0	0	0	0	0	0	0	0
SERPINB12	0	0	0	0	0	0	0	0	0	0
SERPINB13	0	0	0	0	0	0	0	0	0	0
SERPINB2	0	0	0	0	0	0	2	0	0	2
SERPINB3	0	0	0	0	0	0	0	0	0	0
SERPINB4	0	0	0	0	0	0	0	0	0	0
SERPINB5	0	0	0	0	0	0	0	0	0	0
SERPINB6	12	6	40	93	667	687	756	962	1045	470
SERPINB7	0	0	0	0	2	0	0	0	0	0
SERPINB8	0	8	14	0	46	52	46	54	49	19
SERPINB9	0	0	0	0	108	53	66	35	62	22
SERPINB9P1	0	0	0	0	0	0	0	0	4	0
SERPINC1	0	0	0	0	4	2	1	0	0	0
SERPIND1	0	0	0	0	1	10	0	1	1	2
SERPINE1	0	14	0	0	6	0	6	5	10	0
SERPINE2	0	0	18	18	394	336	311	350	380	228
SERPINE3	0	0	0	0	7	0	0	0	2	0
SERPINF1	0	0	6	0	84	94	84	106	113	30
SERPINF2	0	0	0	18	19	10	7	29	25	2
SERPING1	0	0	0	0	3	25	6	10	7	9
SERPINH1	60	20	58	260	944	1066	1311	1572	1985	649
SERPINI1	0	0	20	12	68	70	39	107	89	33
SERPINI2	0	0	0	0	0	2	0	0	1	0
SERTAD1	12	12	4	0	276	234	237	372	354	66
SERTAD2	48	32	44	44	1102	1044	746	703	727	388
SERTAD3	10	16	38	144	277	294	302	484	482	203
SERTAD4	16	0	24	10	727	777	665	599	619	553
SERTAD4-AS1	6	0	0	0	131	167	98	129	153	71
SERTM1	0	0	0	0	12	12	8	8	4	6
SERTM2	0	0	0	0	4	0	0	0	0	0
SESN1	6	15	12	76	611	574	673	507	484	384
SESN2	30	42	88	60	823	757	629	1192	1384	309
SESN3	44	0	0	56	1211	1150	1025	715	602	572
SESTD1	2	0	1	32	614	573	549	343	369	318
SET	282	142	416	373	12524	13771	12915	11772	12379	6714
SETBP1	40	8	0	0	481	438	363	405	463	258
SETD1A	50	50	96	32	711	728	683	1444	1422	540
SETD1B	15	26	36	34	382	444	448	555	635	243
SETD2	28	26	14	26	1319	1063	850	1071	935	529
SETD3	4	12	16	10	1011	957	955	990	793	561
SETD4	0	16	14	22	773	580	521	699	673	272
SETD5	82	24	70	78	4365	3884	2480	4163	4036	1645
SETD6	20	2	16	18	676	613	559	696	643	331
SETD7	24	10	30	12	1205	928	763	1450	1275	829
SETD9	0	0	0	0	141	138	105	118	89	86
SETDB1	32	38	2	32	1227	1045	821	1365	1238	466
SETDB2	0	0	0	0	111	61	59	77	62	38
SETDB2-PHF11	0	0	0	0	1	0	0	0	0	0
SETMAR	0	2	0	0	198	171	220	162	178	79
SETSIP	0	14	14	60	143	120	141	116	121	53
SETX	44	16	82	26	2004	1753	1542	1513	1417	850
SEZ6	0	0	1	0	8	3	8	8	1	1
SEZ6L	0	0	0	0	0	0	0	0	0	0
SEZ6L2	4	16	32	10	187	210	99	285	285	73
SF1	72	133	256	425	2930	2632	2528	3336	3525	1564
SF3A1	133	138	177	289	1815	1694	1723	2767	2551	946
SF3A2	127	40	220	244	763	729	623	1292	1602	434
SF3A3	126	54	159	236	1799	1799	1612	2635	2797	907
SF3B1	162	114	266	536	4677	4287	4031	4585	3579	2604
SF3B2	193	176	412	305	2812	2802	2134	5585	5723	1737
SF3B3	198	176	250	336	5192	4616	4427	6042	5977	2407
SF3B4	20	104	156	99	411	375	408	471	547	168
SF3B5	79	12	62	189	1429	1532	1672	3024	3435	1151
SF3B6	66	21	96	56	1104	1117	1121	1374	1319	793
SFI1	26	20	10	46	358	333	227	456	510	130
SFMBT1	12	0	2	18	512	519	409	476	363	183
SFMBT2	0	0	2	26	498	502	328	526	539	241
SFN	0	0	26	10	98	75	104	89	125	18
SFPQ	270	292	414	740	6615	6352	6831	6975	6650	3908
SFR1	0	0	0	1	59	57	61	93	50	72
SFRP1	0	0	0	0	204	149	176	213	212	120
SFRP2	4	16	0	60	57	84	86	126	157	71
SFRP4	0	0	0	0	23	35	10	45	45	4
SFRP5	1	0	0	0	16	10	18	22	30	20
SFSWAP	68	114	88	146	1315	1262	979	2095	2214	676
SFT2D1	16	28	42	91	477	487	553	753	695	389
SFT2D2	54	4	12	32	858	920	664	626	755	402
SFT2D3	0	0	0	0	0	0	0	0	0	0
SFTA1P	0	0	0	0	0	0	0	0	0	0
SFTA2	0	0	0	0	0	0	0	0	0	0
SFTA3	0	0	0	0	1	2	0	0	0	0
SFTPA1	0	0	0	0	0	0	0	0	0	0
SFTPA2	0	0	0	0	1	0	0	0	3	0
SFTPB	0	0	0	0	4	6	0	6	6	0
SFTPC	0	0	0	0	0	0	0	0	0	0
SFTPD	0	0	0	0	0	8	0	1	5	4
SFXN1	30	74	92	92	1898	1980	1746	1720	1876	1313
SFXN2	0	0	2	4	267	208	242	224	234	107
SFXN3	18	4	12	24	884	888	481	641	794	254
SFXN4	10	0	14	32	257	260	215	313	316	154
SFXN5	14	4	4	0	215	212	188	189	232	105
SGCA	0	0	0	0	1	0	0	0	0	0
SGCB	0	22	10	34	539	440	537	188	218	153
SGCD	0	0	0	0	4	2	6	2	2	4
SGCE	12	30	36	115	632	635	596	877	713	410
SGCG	0	0	0	0	0	0	0	4	2	0
SGCZ	0	0	0	0	0	1	0	0	2	1
SGF29	0	6	30	20	157	117	149	213	205	76
