GeneID	Riboseq_control_1	Riboseq_control_2	Riboseq_sample_1	Riboseq_sample_2	RNAseq_control_1	RNAseq_control_2	RNAseq_control_3	RNAseq_sample_1	RNAseq_sample_2	RNAseq_sample_3
XBP1	24	60	60	96	1441	1560	441	1510	1414	758
XCL1	0	0	0	0	4	10	2	11	2	0
XCL2	0	0	0	0	0	0	0	0	0	0
XCR1	0	0	0	0	0	4	0	0	0	4
XDH	0	0	0	0	0	0	0	0	0	0
XG	0	0	0	0	0	0	0	0	0	0
XGY2	0	0	0	0	0	0	0	0	0	0
XIAP	8	4	0	48	1804	1679	1043	1926	1882	1452
XIRP1	0	0	0	0	0	0	0	0	0	0
XIRP2	0	0	0	0	0	0	0	0	0	0
XIRP2-AS1	0	0	0	0	0	0	0	0	0	0
XIST	200	190	250	327	182092	175916	73562	162753	160952	68121
XK	0	10	1	0	302	301	195	279	367	266
XKR3	0	0	0	0	0	0	0	2	0	0
XKR4	0	0	0	0	0	2	0	0	2	2
XKR5	0	0	0	0	19	10	5	31	30	9
XKR6	0	0	12	14	172	244	50	86	105	89
XKR7	1	0	0	0	64	48	10	60	62	24
XKR8	8	2	6	0	266	270	100	254	131	209
XKR9	0	0	0	0	0	0	2	2	0	0
XKRX	0	0	0	0	18	19	8	36	18	21
XKRY	0	0	0	0	0	0	0	0	0	0
XKRY2	0	0	0	0	0	0	0	0	0	0
XLOC_007697	0	0	0	0	1	0	0	0	0	0
XLOC_008559	0	0	0	0	0	0	0	0	0	0
XLOC_009911	0	0	0	0	0	0	0	0	2	0
XPA	0	11	0	0	353	328	176	307	257	305
XPC	26	20	58	78	1185	1039	425	791	795	634
XPNPEP1	9	12	66	62	1003	937	450	1056	930	770
XPNPEP2	0	0	0	0	0	0	0	0	0	0
XPNPEP3	16	2	12	14	571	564	265	598	614	393
XPO1	56	84	162	212	4501	4271	2622	3781	3741	3738
XPO4	12	2	36	16	1012	852	500	1108	1035	834
XPO5	151	128	150	136	2438	2155	1005	1865	1900	1739
XPO6	62	54	48	76	1690	1935	565	1136	1122	1108
XPO7	64	67	92	78	1385	1308	802	1210	1209	1140
XPOT	76	116	134	88	1551	1511	867	1891	1804	1382
XPR1	4	28	14	33	550	580	320	723	820	630
XRCC1	58	42	120	194	898	839	313	547	562	459
XRCC2	2	0	2	10	1569	1263	667	1760	1574	914
XRCC3	44	8	24	82	1206	1212	519	861	752	742
XRCC4	6	4	18	0	288	218	211	256	238	193
XRCC5	153	179	312	230	3202	3074	2060	3593	3247	3892
XRCC6	258	162	664	900	3761	4258	1876	3207	3036	2867
XRN1	22	34	6	12	572	440	402	832	786	611
XRN2	34	66	98	74	910	942	570	1046	1009	948
XRRA1	0	0	0	0	69	66	28	60	64	36
XXYLT1	0	5	4	6	515	526	232	429	389	506
XXYLT1-AS1	0	0	0	0	0	0	0	1	0	0
XXYLT1-AS2	0	0	0	0	0	2	1	0	0	0
XYLB	0	0	4	6	76	70	40	89	76	61
XYLT1	0	0	0	0	0	6	0	5	0	0
XYLT2	64	62	138	90	1195	1326	400	730	791	564
YAE1	0	10	28	10	273	272	222	247	232	254
YAF2	12	2	14	50	269	227	140	275	266	263
YAP1	10	8	44	112	1100	1041	830	965	976	1116
YARS1	138	84	208	330	3768	3556	1185	3185	3118	2121
YARS2	0	22	80	46	533	587	280	412	418	464
YBEY	4	0	28	26	763	701	273	484	528	391
YBX1	334	296	475	574	9435	10670	3325	9153	8840	7665
YBX2	0	2	0	0	104	101	34	95	108	72
YBX3	428	394	424	715	3868	4345	1563	3170	3229	2942
YBX3P1	14	34	20	70	3126	3105	1198	2625	2441	2180
YDJC	84	62	86	159	1135	1185	483	447	507	540
YEATS2	16	44	34	35	1218	1093	391	1103	842	712
YEATS2-AS1	0	0	0	0	18	27	3	22	12	19
YEATS4	42	18	57	60	381	322	256	352	308	313
YES1	30	24	30	62	1578	1322	1335	1529	1620	1586
YIF1A	38	20	60	24	864	896	277	352	334	429
YIF1B	56	88	118	200	1192	1700	546	593	735	730
YIPF1	16	6	0	0	152	134	100	174	152	190
YIPF2	28	12	32	70	564	594	115	281	229	210
YIPF3	74	48	60	208	896	1079	424	729	774	697
YIPF4	70	38	38	144	1381	1361	843	1623	1704	1572
YIPF5	6	50	30	54	593	608	409	701	590	686
YIPF6	18	10	50	66	1666	1574	1150	1740	1654	1675
YIPF7	0	0	0	0	3	1	0	3	4	0
YJEFN3	0	16	8	0	393	430	146	176	163	118
YJU2	2	8	96	142	647	721	223	312	350	274
YKT6	34	50	38	20	1872	1868	727	2308	2090	2061
YLPM1	42	88	85	112	2230	2142	1063	1702	1478	1619
YME1L1	72	44	76	186	2099	1994	1183	2202	2070	1952
YOD1	6	2	6	0	838	759	561	1257	1247	747
YPEL1	0	0	0	0	65	93	30	63	63	52
YPEL2	0	18	0	0	599	551	287	669	670	450
YPEL3	28	8	31	12	238	268	83	286	377	218
YPEL4	0	8	0	0	29	53	8	57	25	16
YPEL5	14	0	16	30	797	776	509	1103	1036	788
YRDC	8	2	57	30	737	619	407	518	516	480
YTHDC1	75	34	60	176	2362	2070	1110	2206	2126	1684
YTHDC2	8	20	30	48	1186	1030	756	1347	1203	1068
YTHDF1	42	23	86	94	1452	1436	662	1134	1039	981
YTHDF2	42	52	44	210	1932	1843	1031	1561	1492	1337
YTHDF3	8	10	34	126	876	831	431	886	819	853
YTHDF3-AS1	0	0	0	10	31	40	20	36	15	28
YWHAB	52	72	181	118	2010	1927	1144	2151	1936	2350
YWHAE	746	634	1000	1514	12585	13591	5561	11513	11986	11323
YWHAEP1	8	10	2	32	2962	2592	1058	2606	2175	2379
YWHAEP7	0	0	0	0	1	0	0	4	2	1
YWHAG	82	120	148	341	5164	6148	2810	4281	4427	4461
YWHAH	78	80	246	148	2612	2714	1094	1561	1509	1653
YWHAQ	110	70	74	426	4343	4473	2687	4021	4027	3948
YWHAZ	84	85	148	304	3568	3213	2756	3804	4173	4075
YY1	46	28	122	213	2672	2553	1607	2632	2431	2148
YY1AP1	48	24	68	11	966	998	334	906	814	622
YY1P2	0	0	0	0	12	13	4	10	13	5
YY2	4	0	0	20	110	169	81	107	118	92
ZACN	0	0	0	0	13	7	0	2	2	2
ZADH2	2	0	46	80	1176	1093	676	722	891	683
ZAN	0	0	0	0	6	3	0	1	4	3
ZAP70	0	0	0	0	14	17	2	22	12	8
ZAR1	0	2	0	0	3	7	4	1	9	6
ZAR1L	0	0	0	0	1	2	2	3	3	2
ZASP	0	0	0	0	0	0	0	0	0	0
ZBBX	0	0	0	0	4	2	1	6	0	2
ZBED1	0	36	2	1	776	813	450	579	516	579
ZBED2	0	0	0	0	0	0	0	0	0	0
ZBED3	0	0	4	0	567	647	278	426	426	373
ZBED3-AS1	0	0	0	0	39	26	9	32	12	29
ZBED4	50	6	36	44	1717	1631	683	1112	1039	803
ZBED5	12	4	10	38	270	265	207	332	313	344
ZBED5-AS1	0	0	16	0	23	19	24	36	25	29
ZBED6	0	2	2	12	237	208	157	428	346	219
ZBED6CL	0	0	0	0	173	144	98	162	126	120
ZBED8	0	0	2	38	97	97	81	85	92	108
ZBED9	0	16	0	24	300	204	152	253	225	203
ZBP1	0	0	0	0	0	0	0	0	0	0
ZBTB1	4	6	0	8	384	328	274	635	528	419
ZBTB10	18	12	42	78	794	760	481	887	884	603
ZBTB11	12	16	20	52	579	430	307	709	604	367
ZBTB11-AS1	10	0	0	0	87	88	19	53	49	60
ZBTB12	12	2	42	74	625	786	246	340	309	309
ZBTB14	14	4	0	0	284	212	207	203	247	236
ZBTB16	0	0	0	0	217	246	113	246	215	141
ZBTB17	0	8	0	4	679	691	174	354	298	209
ZBTB18	0	0	2	0	815	820	426	1568	1429	1408
ZBTB2	24	14	32	1	691	563	314	587	513	471
ZBTB20	0	1	2	0	118	92	41	132	180	70
ZBTB20-AS1	0	0	0	0	0	0	2	0	0	0
ZBTB20-AS3	0	0	0	0	0	0	0	0	0	0
ZBTB20-AS4	0	0	0	0	0	0	1	0	0	2
ZBTB20-AS5	0	0	0	0	0	0	0	0	0	0
ZBTB21	42	46	18	50	1512	1365	624	1731	1663	932
ZBTB22	6	2	0	12	612	785	293	526	596	470
ZBTB24	4	0	26	44	415	339	241	413	368	331
ZBTB25	20	0	2	14	412	491	212	635	515	248
ZBTB26	0	0	0	0	230	195	187	312	262	218
ZBTB3	0	0	20	6	147	158	48	100	98	91
ZBTB32	0	0	0	0	31	23	9	9	5	20
ZBTB33	10	18	40	98	1390	1263	860	1688	1506	1201
ZBTB34	8	4	0	16	552	466	261	623	479	522
ZBTB37	2	1	2	0	647	619	427	828	735	421
ZBTB38	12	18	4	14	261	236	163	309	305	201
ZBTB39	42	4	11	50	899	765	347	738	733	601
ZBTB4	38	14	10	21	1103	1312	581	1175	1018	952
ZBTB40	26	26	38	45	1214	1268	449	1171	1029	783
ZBTB41	8	0	0	0	199	165	184	585	518	335
ZBTB42	0	1	0	0	119	108	47	78	86	64
ZBTB43	0	10	14	4	595	575	302	534	539	392
ZBTB44	18	28	24	0	846	794	604	1072	994	586
ZBTB44-DT	0	0	0	0	0	0	0	6	0	2
ZBTB45	14	4	64	8	349	420	130	144	197	217
ZBTB46	0	0	0	0	56	62	29	58	30	71
ZBTB46-AS1	0	0	0	0	0	0	0	0	0	0
ZBTB47	0	0	14	2	609	721	233	403	421	358
ZBTB48	28	22	36	42	574	520	152	386	304	281
ZBTB49	14	4	0	26	99	98	34	87	75	29
ZBTB5	2	2	10	6	567	481	302	691	492	416
ZBTB6	0	0	0	0	407	323	275	589	507	446
ZBTB7A	24	14	66	43	1460	1509	670	1047	1071	819
ZBTB7B	12	11	10	34	881	1024	317	634	607	614
ZBTB7C	14	0	3	0	122	121	74	85	83	93
ZBTB8A	0	0	0	0	353	289	244	433	467	386
ZBTB8B	0	0	0	2	168	205	74	270	266	146
ZBTB8OS	0	10	22	14	404	384	241	337	374	230
ZBTB9	0	20	46	72	722	587	153	401	355	387
ZC2HC1A	0	0	0	16	78	58	63	142	118	87
ZC2HC1B	0	0	0	0	0	0	0	0	0	0
ZC2HC1C	0	0	0	0	35	35	12	39	41	31
ZC3H10	6	0	40	0	349	329	138	335	292	229
ZC3H11A	44	32	34	128	2797	2225	1525	3036	2698	1927
ZC3H11B	22	24	24	22	1490	1234	651	1437	1220	806
ZC3H12A	0	0	0	12	117	122	40	77	84	86
ZC3H12B	0	0	0	0	195	125	51	143	129	66
ZC3H12C	4	0	0	18	159	207	142	259	240	244
ZC3H12D	0	0	0	1	12	8	5	10	6	10
ZC3H13	90	56	98	184	3989	3882	1611	4132	3485	2490
ZC3H14	16	18	41	64	1060	995	465	861	840	762
ZC3H15	34	52	50	122	1756	1508	886	2006	1695	1590
ZC3H18	114	32	203	319	3333	3749	1008	1657	1593	1342
ZC3H18-AS1	0	0	0	0	30	25	16	30	32	14
ZC3H3	74	20	78	102	777	848	171	384	424	350
ZC3H4	86	64	151	122	1313	1418	629	1144	898	1142
ZC3H6	0	0	0	0	207	171	87	243	185	79
ZC3H7A	28	42	14	20	919	832	485	997	753	623
ZC3H7B	103	21	72	119	3166	3303	1241	2391	2194	2289
ZC3H8	0	0	6	0	462	469	218	646	533	394
ZC3HAV1	12	38	19	39	676	687	501	802	820	932
ZC3HAV1L	19	23	7	9	0	0	0	0	0	0
ZC3HC1	12	0	44	2	302	331	151	373	328	261
ZC4H2	6	0	8	0	163	165	76	206	187	145
ZCCHC10	0	4	20	32	218	204	192	342	357	314
ZCCHC12	6	14	26	50	870	922	219	730	721	471
ZCCHC13	0	0	0	0	0	0	0	0	0	0
ZCCHC14	21	28	6	44	1339	1222	721	1220	1189	1070
ZCCHC17	19	24	18	18	499	410	248	384	358	383
ZCCHC18	0	0	0	0	94	93	27	49	91	57
ZCCHC2	24	40	43	53	769	889	555	850	779	833
ZCCHC24	0	4	12	6	237	275	151	190	244	288
ZCCHC3	10	30	62	196	2737	2810	1131	848	902	787
ZCCHC4	0	0	0	16	166	152	81	109	115	120
ZCCHC7	0	24	20	46	413	367	264	457	382	319
ZCCHC8	34	36	18	35	649	557	325	1074	828	761
ZCCHC9	4	28	46	88	669	699	337	544	635	464
ZCRB1	26	64	50	102	484	464	407	451	522	403
ZCWPW1	0	0	0	0	105	101	65	79	75	37
ZCWPW2	6	16	8	10	41	38	10	15	27	29
ZDBF2	24	2	4	70	918	655	690	1291	1278	822
ZDHHC1	6	0	0	0	109	156	42	68	87	61
ZDHHC11	0	0	0	0	248	268	126	250	250	164
ZDHHC11B	0	2	0	0	489	526	191	500	435	224
ZDHHC12	2	2	0	40	135	210	87	93	132	132
ZDHHC13	0	16	22	0	248	207	153	310	299	285
ZDHHC14	14	0	14	4	356	358	163	245	184	238
ZDHHC15	0	0	1	0	0	1	0	0	0	0
ZDHHC16	8	2	28	14	585	752	214	340	331	297
ZDHHC17	0	2	0	16	514	437	344	820	798	711
ZDHHC18	9	20	42	24	918	840	404	457	489	454
ZDHHC19	0	0	0	0	7	4	3	5	4	1
ZDHHC2	16	29	2	22	324	282	241	428	430	374
ZDHHC20	0	8	6	2	864	883	625	1601	1477	1353
ZDHHC21	2	0	18	0	323	255	309	481	429	339
ZDHHC22	4	0	0	10	84	112	39	113	77	65
ZDHHC23	8	22	0	0	674	664	281	718	734	411
ZDHHC24	0	13	18	20	369	369	141	311	303	287
ZDHHC3	0	6	0	0	736	778	341	715	580	646
ZDHHC4	42	18	8	42	518	567	238	413	430	355
ZDHHC5	0	36	42	48	1007	1037	458	826	802	755
ZDHHC6	22	12	26	6	823	625	368	737	696	612
ZDHHC7	2	10	12	12	1512	1575	599	861	865	747
ZDHHC8	1	8	62	5	849	1020	339	412	568	510
ZDHHC8P1	0	4	0	22	31	50	22	38	25	34
ZDHHC9	34	24	45	109	905	977	483	783	875	820
ZEB1	28	8	0	22	329	266	171	417	497	358
ZEB1-AS1	0	0	0	6	228	174	110	150	174	91
ZEB2	0	6	12	4	519	459	251	440	385	431
ZEB2-AS1	0	18	0	0	6	1	2	3	3	0
ZER1	16	12	10	47	327	352	159	285	248	311
ZFAND1	0	0	6	8	393	306	267	352	366	212
ZFAND2A	6	36	22	4	320	328	94	246	249	178
ZFAND2B	0	2	0	7	129	174	31	112	116	119
ZFAND3	40	48	78	178	1624	1462	668	1419	1426	1340
ZFAND4	0	0	0	2	158	102	53	104	81	92
ZFAND5	60	30	134	52	1255	1184	894	1168	1135	1170
ZFAND6	18	34	46	166	1150	930	647	960	932	1084
ZFAS1	30	46	131	20	971	1157	365	791	841	423
ZFAT	0	4	0	96	134	183	72	154	156	130
ZFAT-AS1	0	0	0	0	2	0	0	0	0	0
ZFC3H1	12	12	74	30	1118	1147	506	1263	1161	620
ZFHX2	0	16	20	0	112	114	29	54	122	89
ZFHX3	34	87	66	111	1075	1185	439	978	927	799
ZFHX4	84	8	52	76	651	658	386	667	519	527
ZFHX4-AS1	0	0	0	0	28	22	10	11	24	2
ZFP1	0	18	4	0	186	145	121	230	184	154
ZFP14	0	10	16	30	322	290	223	438	477	328
ZFP2	0	0	0	0	4	14	11	19	17	13
ZFP28	0	2	0	0	175	169	69	193	227	139
ZFP3	2	0	0	1	16	10	5	24	20	16
ZFP30	10	14	4	48	955	864	541	1054	1041	679
ZFP36	47	0	22	56	206	289	121	342	270	161
ZFP36L1	28	28	8	90	703	692	409	610	686	544
ZFP36L2	22	28	51	180	968	1056	602	808	849	802
ZFP37	8	0	0	0	17	20	10	27	39	23
ZFP41	0	0	6	18	505	572	172	325	340	263
ZFP42	0	0	0	0	0	0	0	0	0	0
ZFP57	0	0	0	0	5	8	0	0	10	0
ZFP62	0	10	33	0	779	706	420	734	619	461
ZFP64	12	12	4	66	433	441	206	268	286	242
ZFP69	0	3	4	4	209	183	70	189	141	110
ZFP69B	0	0	0	0	111	118	59	121	122	74
ZFP82	50	4	24	0	720	658	347	897	928	582
ZFP90	16	0	28	0	514	409	214	335	398	208
ZFP91	0	0	0	8	1494	1199	858	1273	1198	1033
ZFP91-CNTF	0	0	0	0	0	0	0	0	0	0
ZFP92	0	0	6	0	3	4	2	3	4	2
ZFPL1	10	8	6	52	323	358	76	203	216	206
ZFPM1	38	0	86	32	261	308	106	107	98	160
ZFPM2	20	12	12	22	155	143	79	130	153	144
ZFPM2-AS1	0	0	0	0	18	10	4	36	16	14
ZFR	144	136	171	458	3008	2833	1401	3317	3022	2219
ZFR2	0	0	0	0	0	0	0	6	0	3
ZFX	14	32	24	44	954	799	528	1269	1162	826
ZFX-AS1	0	0	0	0	9	7	0	7	4	4
ZFY	8	0	0	0	0	0	0	0	0	0
ZFY-AS1	0	0	0	0	0	0	0	0	0	0
ZFYVE1	0	2	1	66	316	271	129	272	281	277
ZFYVE16	34	10	33	42	674	486	453	957	859	874
ZFYVE19	2	2	12	18	272	336	94	281	218	169
ZFYVE21	0	16	28	0	157	202	86	121	101	112
ZFYVE26	4	28	28	20	571	564	192	351	367	396
ZFYVE27	2	22	22	86	1036	1097	396	716	677	487
ZFYVE28	1	0	0	0	98	99	40	57	41	18
ZFYVE9	4	8	46	30	876	889	379	914	881	826
ZG16	0	0	0	0	0	0	0	0	0	0
ZG16B	0	0	0	0	0	0	0	0	0	1
ZGLP1	0	0	0	38	154	101	32	91	68	85
ZGPAT	8	4	10	6	535	639	155	322	259	281
ZGRF1	0	6	0	0	335	208	156	472	438	210
ZHX1	0	22	16	6	874	702	476	1146	993	1135
ZHX1-C8orf76	0	0	0	0	31	34	12	28	36	25
ZHX2	4	6	36	20	560	584	238	334	314	279
ZHX3	0	0	0	0	561	508	268	521	582	388
ZIC1	0	0	0	0	29	27	22	30	19	26
ZIC2	28	20	86	70	999	1054	627	797	827	802
ZIC3	1	0	0	0	32	6	4	28	14	2
ZIC4	0	0	0	0	2	0	0	7	4	3
ZIC5	28	20	78	12	603	642	357	636	630	585
ZIK1	0	2	0	84	467	519	268	286	305	212
ZIM2	0	0	0	0	0	0	0	0	0	0
ZIM2-AS1	0	0	0	0	0	0	0	0	2	0
ZIM3	0	0	0	0	0	0	0	0	1	0
ZKSCAN1	42	38	70	99	2661	2360	1265	2266	2089	1124
ZKSCAN2	2	30	0	16	588	510	240	405	368	260
ZKSCAN3	0	22	8	0	288	334	122	288	296	211
ZKSCAN4	6	0	20	0	261	225	127	236	262	201
ZKSCAN5	0	4	2	0	492	534	210	381	364	269
ZKSCAN7	0	0	12	0	78	51	14	64	50	24
ZKSCAN7-AS1	0	0	0	0	4	2	2	2	1	0
ZKSCAN8	26	12	62	28	2169	1829	1280	2626	2549	1630
ZMAT1	0	0	0	0	19	4	3	18	10	6
ZMAT2	34	6	56	102	3430	3443	1057	2437	2522	2201
ZMAT3	24	13	18	52	464	455	283	798	717	688
ZMAT4	0	0	0	0	0	0	0	0	2	0
ZMAT5	14	18	20	0	147	186	62	85	81	78
ZMIZ1	40	4	58	20	399	421	245	417	312	397
ZMIZ1-AS1	0	0	0	0	2	0	6	0	2	0
ZMIZ2	6	4	1	6	869	950	283	674	680	572
ZMPSTE24	53	0	34	116	1784	1572	834	1416	1284	1636
ZMYM1	18	16	2	2	239	204	167	310	286	205
ZMYM2	34	54	12	54	816	689	497	1121	912	725
ZMYM3	129	53	24	102	1124	1126	497	813	845	627
ZMYM4	48	44	50	50	1150	1075	685	1412	1446	1051
ZMYM4-AS1	0	0	0	0	0	0	1	0	0	1
ZMYM5	0	6	6	0	129	116	69	212	121	99
ZMYM6	0	0	0	0	260	190	142	239	252	202
ZMYND10	0	0	0	0	17	12	10	4	11	10
ZMYND11	2	20	3	22	837	739	518	1170	1048	1078
ZMYND12	0	0	0	0	0	3	0	0	1	0
ZMYND15	0	0	0	0	64	51	16	14	22	29
ZMYND19	42	23	42	96	1681	2162	545	1359	1506	1383
ZMYND8	28	6	108	59	565	581	260	574	513	453
ZNF10	0	18	0	18	84	123	49	127	157	81
ZNF100	12	8	2	10	228	180	202	196	224	183
ZNF101	0	0	0	0	356	334	140	348	332	324
ZNF106	8	26	40	98	1900	1610	835	1921	1747	1248
ZNF107	26	2	0	2	296	238	228	385	354	268
ZNF112	0	14	24	2	221	214	109	272	252	194
ZNF114	0	0	0	0	22	19	8	19	11	21
ZNF117	0	0	0	0	9	9	8	8	7	4
ZNF12	8	8	14	17	753	652	374	587	496	303
ZNF121	16	0	5	32	4460	4458	2131	5232	5077	2466
ZNF124	0	0	0	0	33	19	24	37	34	41
ZNF131	14	8	36	36	754	697	360	778	804	660
ZNF132	0	0	0	0	29	66	25	30	46	19
ZNF133	4	2	0	10	395	386	125	299	273	171
ZNF134	12	18	0	22	1021	895	435	593	551	414
ZNF135	0	0	0	0	46	54	30	66	78	42
ZNF136	0	18	0	2	177	149	118	218	196	115
ZNF137P	0	0	0	0	44	40	21	47	43	22
ZNF138	34	0	16	24	348	309	334	338	273	231
ZNF14	14	10	0	0	77	60	70	113	89	87
ZNF140	6	0	0	14	335	330	170	284	325	180
ZNF141	8	0	0	0	474	443	280	568	519	344
ZNF142	60	34	14	66	1241	1362	454	1016	976	770
ZNF143	4	24	42	52	322	295	112	293	252	216
ZNF146	156	136	233	364	7425	6566	5213	7322	6961	5192
ZNF148	18	18	20	8	505	438	346	592	447	369
ZNF154	0	0	0	0	55	41	10	66	43	20
ZNF155	12	0	6	46	435	416	161	383	407	256
ZNF157	0	0	0	0	10	13	3	14	7	2
ZNF16	0	0	2	8	299	281	128	178	135	116
ZNF160	4	18	0	2	125	122	87	97	114	55
ZNF165	24	0	26	14	144	147	73	152	171	110
ZNF169	12	0	8	0	69	96	36	76	66	48
ZNF17	0	16	4	14	336	269	94	212	220	127
ZNF174	0	0	10	8	251	324	116	170	191	143
ZNF175	0	0	58	0	287	283	131	315	262	211
ZNF177	0	0	0	0	0	0	0	0	0	0
ZNF18	0	0	0	6	153	122	101	93	95	86
ZNF180	0	8	16	32	362	398	192	351	338	227
ZNF181	4	6	8	0	520	394	278	501	475	362
ZNF182	0	0	16	64	284	214	173	214	212	130
ZNF184	0	10	0	14	396	359	224	329	289	188
ZNF185	6	0	0	0	89	95	27	108	72	54
ZNF189	18	4	0	18	450	381	213	355	329	325
ZNF19	0	0	0	0	54	56	12	40	54	21
ZNF192P1	0	0	0	0	98	80	36	108	73	50
ZNF195	0	2	16	14	233	252	126	285	271	188
ZNF197	2	0	0	0	15	23	7	10	6	10
ZNF197-AS1	0	0	0	0	3	2	2	2	7	0
ZNF2	2	8	10	0	185	207	64	193	154	148
ZNF20	0	0	0	0	0	0	0	0	0	0
ZNF200	0	0	2	32	465	442	196	372	292	275
ZNF202	0	12	8	0	487	453	173	317	327	262
ZNF204P	0	0	20	0	526	375	331	441	404	263
ZNF205	14	20	4	18	355	353	113	265	280	242
ZNF205-AS1	0	0	0	0	9	20	3	27	13	5
ZNF207	118	96	180	214	2173	1855	956	1979	2040	1790
ZNF208	0	0	0	0	2	1	0	2	6	3
ZNF211	20	4	4	32	577	502	178	538	570	291
ZNF212	0	16	14	40	505	398	156	331	282	256
ZNF213	0	18	0	0	247	302	75	147	133	140
ZNF213-AS1	0	18	0	0	99	110	57	63	67	52
ZNF214	0	0	2	0	54	81	36	70	86	57
ZNF215	0	0	14	0	182	178	82	193	169	102
ZNF217	48	40	44	70	682	622	393	831	734	561
ZNF219	24	6	1	0	501	567	168	303	378	409
ZNF22	0	0	0	0	185	177	122	240	210	148
ZNF22-AS1	0	0	0	0	5	4	0	0	4	10
ZNF221	4	4	0	38	578	501	172	554	487	263
ZNF222	12	8	34	28	342	310	164	350	378	282
ZNF223	2	2	36	40	493	454	207	520	468	333
ZNF224	10	4	12	2	642	608	318	614	776	558
ZNF225	26	6	0	22	591	514	296	752	634	494
ZNF226	14	20	32	259	1379	1255	696	1319	1252	887
ZNF227	64	56	82	26	3349	2754	1411	2199	2000	1475
ZNF229	0	0	26	0	553	471	313	419	324	307
ZNF23	8	0	5	24	618	483	221	579	483	290
ZNF230	8	4	12	20	354	267	205	378	372	288
ZNF232	4	2	26	42	359	305	150	264	292	175
ZNF233	0	8	0	6	144	114	67	170	108	119
ZNF234	32	16	14	32	1190	1117	568	1211	1164	761
ZNF235	10	0	0	28	71	48	46	83	94	85
ZNF236	4	4	4	0	373	316	141	264	281	228
ZNF236-DT	0	0	0	0	22	22	7	9	23	16
ZNF239	22	0	0	20	177	176	93	102	95	132
ZNF24	20	30	100	82	3148	2273	1786	3646	3481	2496
ZNF248	0	0	0	4	445	439	292	386	343	244
ZNF25	0	0	0	0	143	157	92	114	93	87
ZNF250	16	10	8	4	323	279	94	282	207	144
ZNF251	0	0	0	22	595	570	200	391	321	220
ZNF252P	0	0	0	0	230	187	128	177	144	129
ZNF252P-AS1	0	0	0	0	15	27	2	12	16	12
ZNF253	8	0	0	16	121	71	85	135	142	98
ZNF254	10	0	4	0	352	276	299	482	453	318
ZNF256	10	4	18	10	574	638	213	372	428	259
ZNF257	0	0	0	0	2	0	0	6	10	0
ZNF26	0	0	0	12	549	417	166	494	437	234
ZNF260	2	8	0	28	976	788	787	904	1100	803
ZNF263	11	14	10	58	1463	1328	558	716	666	586
ZNF264	16	6	28	37	895	941	501	1358	1218	666
ZNF266	14	27	14	26	1057	787	351	962	831	448
ZNF267	2	22	28	32	420	361	263	282	260	160
ZNF268	4	6	0	0	499	394	228	656	556	378
ZNF271P	14	2	22	16	859	858	649	693	648	675
ZNF273	2	6	26	2	130	129	138	228	183	148
ZNF274	36	22	23	28	1495	1418	473	1205	1191	733
ZNF275	0	26	8	0	453	467	239	466	404	459
ZNF276	0	16	0	2	751	692	241	430	423	361
ZNF277	0	0	0	10	235	256	168	253	289	225
ZNF28	0	0	4	6	613	510	359	390	455	434
ZNF280A	0	0	0	0	2	0	0	2	0	0
ZNF280B	10	2	1	0	253	223	131	330	309	252
ZNF280C	4	0	12	14	220	154	95	198	238	123
ZNF280D	28	9	0	6	146	151	112	225	214	132
ZNF281	48	12	30	48	899	810	428	860	764	629
ZNF282	54	72	29	126	1692	1823	426	996	866	882
ZNF283	0	4	18	2	685	531	371	700	627	505
ZNF284	10	8	44	38	569	544	229	617	522	321
ZNF285	0	0	6	12	212	232	92	210	212	96
ZNF286A	14	0	8	10	913	852	437	954	849	702
ZNF286B	0	0	0	0	202	206	98	249	193	175
ZNF287	0	0	18	22	168	134	74	114	123	128
ZNF292	14	6	32	18	1130	1038	560	1873	1664	882
ZNF295-AS1	0	0	0	8	57	46	1	17	12	8
ZNF296	0	8	6	54	103	103	22	39	85	70
ZNF3	0	12	2	56	817	732	298	619	536	437
ZNF30	0	12	8	0	409	384	194	410	488	274
ZNF30-AS1	0	0	0	0	1	5	2	1	0	1
ZNF300	0	0	0	2	165	175	71	199	150	119
ZNF300P1	0	0	0	0	0	0	0	0	0	0
ZNF302	2	0	70	38	1759	1318	995	1731	1642	1131
ZNF304	16	14	10	10	760	681	284	540	512	401
ZNF311	0	0	0	0	12	5	0	11	7	7
ZNF316	46	66	20	98	2561	3089	728	1892	1921	1411
ZNF317	4	4	26	66	1036	978	428	740	669	437
ZNF318	26	54	50	80	1425	1260	615	1482	1442	1236
ZNF319	0	12	0	0	175	190	71	124	110	138
ZNF32	0	0	0	12	226	246	131	187	166	135
ZNF32-AS1	0	0	0	0	3	10	5	7	2	2
ZNF32-AS2	0	0	0	0	28	17	10	33	28	6
ZNF32-AS3	0	0	0	0	3	3	0	2	2	0
ZNF320	0	0	6	0	327	289	141	299	270	203
ZNF321P	0	0	0	0	3	3	2	2	0	1
ZNF322	8	20	9	24	486	414	310	537	506	486
ZNF324	0	8	4	14	632	639	180	567	575	483
ZNF324B	26	0	38	8	290	266	126	302	235	192
ZNF326	32	27	50	84	1709	1679	722	1838	1742	1437
ZNF329	0	0	0	0	465	548	231	399	482	310
ZNF330	46	29	112	86	1338	1361	514	1120	972	754
